in-rho_O,in-rho_O2,in-Th,in-Tv,in-t,out-Y_O,out-Y_O2,out-Th,out-Tv
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.2068688068E-05,9.0969895762E-02,9.0903010424E-01,2.7417287951E+03,2.7412512968E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.2289375048E-05,9.0941600304E-02,9.0905839970E-01,2.7422187952E+03,2.7417421320E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.2512268899E-05,9.0913069303E-02,9.0908693070E-01,2.7427128680E+03,2.7422370468E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.2737391688E-05,9.0884301292E-02,9.0911569871E-01,2.7432110387E+03,2.7427360667E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.2964765705E-05,9.0855294806E-02,9.0914470519E-01,2.7437133327E+03,2.7432392169E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.3194413462E-05,9.0826048383E-02,9.0917395162E-01,2.7442197750E+03,2.7437465225E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.3426357696E-05,9.0796560561E-02,9.0920343944E-01,2.7447303908E+03,2.7442580088E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.3660621373E-05,9.0766829884E-02,9.0923317012E-01,2.7452452051E+03,2.7447737009E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.3897227687E-05,9.0736854895E-02,9.0926314511E-01,2.7457642431E+03,2.7452936238E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.4136200064E-05,9.0706634140E-02,9.0929336586E-01,2.7462875297E+03,2.7458178027E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.4377562164E-05,9.0676166172E-02,9.0932383383E-01,2.7468150898E+03,2.7463462625E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.4621337886E-05,9.0645449545E-02,9.0935455045E-01,2.7473469483E+03,2.7468790281E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.4867551365E-05,9.0614482816E-02,9.0938551718E-01,2.7478831299E+03,2.7474161242E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.5116226979E-05,9.0583264548E-02,9.0941673545E-01,2.7484236594E+03,2.7479575758E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.5367389348E-05,9.0551793310E-02,9.0944820669E-01,2.7489685615E+03,2.7485034074E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.5621063342E-05,9.0520067673E-02,9.0947993233E-01,2.7495178605E+03,2.7490536437E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.5877274075E-05,9.0488086214E-02,9.0951191379E-01,2.7500715811E+03,2.7496083091E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.6136046916E-05,9.0455847520E-02,9.0954415248E-01,2.7506297474E+03,2.7501674280E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.6397407485E-05,9.0423350178E-02,9.0957664982E-01,2.7511923837E+03,2.7507310246E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.6661381660E-05,9.0390592787E-02,9.0960940721E-01,2.7517595142E+03,2.7512991232E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.6927995577E-05,9.0357573949E-02,9.0964242605E-01,2.7523311628E+03,2.7518717477E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.7197275632E-05,9.0324292277E-02,9.0967570772E-01,2.7529073533E+03,2.7524489220E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.7469248489E-05,9.0290746389E-02,9.0970925361E-01,2.7534881094E+03,2.7530306700E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.7743941074E-05,9.0256934912E-02,9.0974306509E-01,2.7540734548E+03,2.7536170151E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.8021380584E-05,9.0222856484E-02,9.0977714352E-01,2.7546634127E+03,2.7542079808E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.8301594490E-05,9.0188509751E-02,9.0981149025E-01,2.7552580065E+03,2.7548035905E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.8584610535E-05,9.0153893366E-02,9.0984610663E-01,2.7558572592E+03,2.7554038672E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.8870456741E-05,9.0119005997E-02,9.0988099400E-01,2.7564611937E+03,2.7560088339E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.9159161408E-05,9.0083846319E-02,9.0991615368E-01,2.7570698326E+03,2.7566185133E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.9450753122E-05,9.0048413020E-02,9.0995158698E-01,2.7576831986E+03,2.7572329280E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,2.9745260753E-05,9.0012704799E-02,9.0998729520E-01,2.7583013138E+03,2.7578521002E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.0042713461E-05,8.9976720369E-02,9.1002327963E-01,2.7589242003E+03,2.7584760522E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.0343140695E-05,8.9940458452E-02,9.1005954155E-01,2.7595518801E+03,2.7591048059E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.0646572202E-05,8.9903917787E-02,9.1009608221E-01,2.7601843747E+03,2.7597383828E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.0953038024E-05,8.9867097127E-02,9.1013290287E-01,2.7608217055E+03,2.7603768044E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.1262568504E-05,8.9829995235E-02,9.1017000477E-01,2.7614638937E+03,2.7610200920E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.1575194290E-05,8.9792610894E-02,9.1020738911E-01,2.7621109600E+03,2.7616682663E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.1890946333E-05,8.9754942900E-02,9.1024505710E-01,2.7627629251E+03,2.7623213481E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.2209855896E-05,8.9716990066E-02,9.1028300993E-01,2.7634198092E+03,2.7629793577E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.2531954555E-05,8.9678751222E-02,9.1032124878E-01,2.7640816324E+03,2.7636423151E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.2857274200E-05,8.9640225216E-02,9.1035977478E-01,2.7647484144E+03,2.7643102401E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.3185847042E-05,8.9601410911E-02,9.1039858909E-01,2.7654201746E+03,2.7649831521E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.3517705613E-05,8.9562307193E-02,9.1043769281E-01,2.7660969320E+03,2.7656610702E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.3852882769E-05,8.9522912965E-02,9.1047708704E-01,2.7667787053E+03,2.7663440132E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.4191411697E-05,8.9483227150E-02,9.1051677285E-01,2.7674655130E+03,2.7670319996E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.4533325914E-05,8.9443248692E-02,9.1055675131E-01,2.7681573729E+03,2.7677250472E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.4878659273E-05,8.9402976558E-02,9.1059702344E-01,2.7688543028E+03,2.7684231740E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.5227445965E-05,8.9362409736E-02,9.1063759026E-01,2.7695563199E+03,2.7691263970E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.5579720525E-05,8.9321547235E-02,9.1067845276E-01,2.7702634410E+03,2.7698347333E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.5935517830E-05,8.9280388092E-02,9.1071961191E-01,2.7709756826E+03,2.7705481992E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.6294873109E-05,8.9238931364E-02,9.1076106864E-01,2.7716930606E+03,2.7712668110E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.6657821940E-05,8.9197176136E-02,9.1080282386E-01,2.7724155907E+03,2.7719905840E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.7024400259E-05,8.9155121517E-02,9.1084487848E-01,2.7731432879E+03,2.7727195336E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.7394644362E-05,8.9112766646E-02,9.1088723335E-01,2.7738761669E+03,2.7734536744E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.7768590905E-05,8.9070110684E-02,9.1092988932E-01,2.7746142419E+03,2.7741930206E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.8146276914E-05,8.9027152827E-02,9.1097284717E-01,2.7753575265E+03,2.7749375859E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.8527739784E-05,8.8983892296E-02,9.1101610770E-01,2.7761060339E+03,2.7756873836E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.8913017281E-05,8.8940328342E-02,9.1105967166E-01,2.7768597768E+03,2.7764424264E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.9302147554E-05,8.8896460248E-02,9.1110353975E-01,2.7776187672E+03,2.7772027263E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,3.9695169130E-05,8.8852287329E-02,9.1114771267E-01,2.7783830168E+03,2.7779682950E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.0092120921E-05,8.8807808934E-02,9.1119219107E-01,2.7791525364E+03,2.7787391436E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.0493042230E-05,8.8763024441E-02,9.1123697556E-01,2.7799273365E+03,2.7795152824E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.0897972753E-05,8.8717933268E-02,9.1128206673E-01,2.7807074269E+03,2.7802967212E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.1306952580E-05,8.8672534865E-02,9.1132746514E-01,2.7814928168E+03,2.7810834694E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.1720022206E-05,8.8626828719E-02,9.1137317128E-01,2.7822835146E+03,2.7818755355E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.2137222528E-05,8.8580814355E-02,9.1141918564E-01,2.7830795284E+03,2.7826729275E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.2558594853E-05,8.8534491337E-02,9.1146550866E-01,2.7838808654E+03,2.7834756526E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.2984180902E-05,8.8487859267E-02,9.1151214073E-01,2.7846875320E+03,2.7842837174E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.3414022811E-05,8.8440917787E-02,9.1155908221E-01,2.7854995342E+03,2.7850971278E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.3848163139E-05,8.8393666583E-02,9.1160633342E-01,2.7863168771E+03,2.7859158889E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.4286644870E-05,8.8346105381E-02,9.1165389462E-01,2.7871395651E+03,2.7867400053E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.4729511419E-05,8.8298233950E-02,9.1170176605E-01,2.7879676018E+03,2.7875694805E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.5176806633E-05,8.8250052106E-02,9.1174994789E-01,2.7888009900E+03,2.7884043176E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.5628574799E-05,8.8201559710E-02,9.1179844029E-01,2.7896397319E+03,2.7892445185E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.6084860647E-05,8.8152756668E-02,9.1184724333E-01,2.7904838287E+03,2.7900900846E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.6545709354E-05,8.8103642935E-02,9.1189635706E-01,2.7913332809E+03,2.7909410164E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.7011166547E-05,8.8054218515E-02,9.1194578148E-01,2.7921880879E+03,2.7917973134E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.7481278313E-05,8.8004483463E-02,9.1199551654E-01,2.7930482487E+03,2.7926589745E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.7956091196E-05,8.7954437885E-02,9.1204556212E-01,2.7939137609E+03,2.7935259974E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.8435652208E-05,8.7904081937E-02,9.1209591806E-01,2.7947846215E+03,2.7943983791E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.8920008830E-05,8.7853415832E-02,9.1214658417E-01,2.7956608264E+03,2.7952761157E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.9409209018E-05,8.7802439837E-02,9.1219756016E-01,2.7965423707E+03,2.7961592022E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,4.9903301209E-05,8.7751154273E-02,9.1224884573E-01,2.7974292485E+03,2.7970476327E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.0402334321E-05,8.7699559521E-02,9.1230044048E-01,2.7983214528E+03,2.7979414003E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.0906357764E-05,8.7647656019E-02,9.1235234398E-01,2.7992189757E+03,2.7988404971E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.1415421441E-05,8.7595444265E-02,9.1240455574E-01,2.8001218082E+03,2.7997449140E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.1929575756E-05,8.7542924820E-02,9.1245707518E-01,2.8010299403E+03,2.8006546412E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.2448871613E-05,8.7490098304E-02,9.1250990170E-01,2.8019433608E+03,2.8015696675E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.2973360430E-05,8.7436965402E-02,9.1256303460E-01,2.8028620575E+03,2.8024899808E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.3503094134E-05,8.7383526867E-02,9.1261647313E-01,2.8037860172E+03,2.8034155676E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.4038125175E-05,8.7329783514E-02,9.1267021649E-01,2.8047152252E+03,2.8043464135E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.4578506527E-05,8.7275736228E-02,9.1272426377E-01,2.8056496659E+03,2.8052825029E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.5124291692E-05,8.7221385961E-02,9.1277861404E-01,2.8065893225E+03,2.8062238189E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.5675534709E-05,8.7166733738E-02,9.1283326626E-01,2.8075341769E+03,2.8071703436E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.6232290156E-05,8.7111780654E-02,9.1288821935E-01,2.8084842097E+03,2.8081220575E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.6794613158E-05,8.7056527878E-02,9.1294347212E-01,2.8094394005E+03,2.8090789402E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.7362559389E-05,8.7000976651E-02,9.1299902335E-01,2.8103997273E+03,2.8100409697E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.7936185083E-05,8.6945128295E-02,9.1305487171E-01,2.8113651670E+03,2.8110081229E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.8515547034E-05,8.6888984203E-02,9.1311101580E-01,2.8123356951E+03,2.8119803754E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.9100702604E-05,8.6832545851E-02,9.1316745415E-01,2.8133112856E+03,2.8129577012E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,5.9691709730E-05,8.6775814794E-02,9.1322418521E-01,2.8142919114E+03,2.8139400732E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.0288626928E-05,8.6718792668E-02,9.1328120733E-01,2.8152775438E+03,2.8149274626E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.0891513297E-05,8.6661481192E-02,9.1333851881E-01,2.8162681526E+03,2.8159198394E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.1500428530E-05,8.6603882170E-02,9.1339611783E-01,2.8172637064E+03,2.8169171720E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.2115432915E-05,8.6545997491E-02,9.1345400251E-01,2.8182641721E+03,2.8179194274E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.2736587344E-05,8.6487829132E-02,9.1351217087E-01,2.8192695152E+03,2.8189265710E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.3363953318E-05,8.6429379158E-02,9.1357062084E-01,2.8202796996E+03,2.8199385668E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.3997592951E-05,8.6370649725E-02,9.1362935028E-01,2.8212946876E+03,2.8209553772E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.4637568981E-05,8.6311643079E-02,9.1368835692E-01,2.8223144401E+03,2.8219769629E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.5283944770E-05,8.6252361561E-02,9.1374763844E-01,2.8233389163E+03,2.8230032831E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.5936784318E-05,8.6192807605E-02,9.1380719240E-01,2.8243680737E+03,2.8240342954E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.6596152261E-05,8.6132983741E-02,9.1386701626E-01,2.8254018682E+03,2.8250699556E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.7262113884E-05,8.6072892597E-02,9.1392710740E-01,2.8264402540E+03,2.8261102180E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.7934735123E-05,8.6012536900E-02,9.1398746310E-01,2.8274831838E+03,2.8271550351E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.8614082574E-05,8.5951919475E-02,9.1404808053E-01,2.8285306082E+03,2.8282043576E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.9300223500E-05,8.5891043252E-02,9.1410895675E-01,2.8295824763E+03,2.8292581346E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,6.9993225835E-05,8.5829911260E-02,9.1417008874E-01,2.8306387355E+03,2.8303163133E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.0693158193E-05,8.5768526636E-02,9.1423147336E-01,2.8316993311E+03,2.8313788391E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.1400089875E-05,8.5706892621E-02,9.1429310738E-01,2.8327642068E+03,2.8324456557E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.2114090874E-05,8.5645012563E-02,9.1435498744E-01,2.8338333044E+03,2.8335167049E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.2835231882E-05,8.5582889918E-02,9.1441711008E-01,2.8349065639E+03,2.8345919265E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.3563584301E-05,8.5520528254E-02,9.1447947175E-01,2.8359839233E+03,2.8356712586E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.4299220244E-05,8.5457931247E-02,9.1454206875E-01,2.8370653187E+03,2.8367546372E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.5042212547E-05,8.5395102688E-02,9.1460489731E-01,2.8381506844E+03,2.8378419964E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.5792634772E-05,8.5332046480E-02,9.1466795352E-01,2.8392399525E+03,2.8389332685E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.6550561220E-05,8.5268766641E-02,9.1473123336E-01,2.8403330533E+03,2.8400283838E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.7316066932E-05,8.5205267306E-02,9.1479473269E-01,2.8414299151E+03,2.8411272702E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.8089227702E-05,8.5141552726E-02,9.1485844727E-01,2.8425304642E+03,2.8422298542E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.8870120078E-05,8.5077627273E-02,9.1492237273E-01,2.8436346247E+03,2.8433360598E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,7.9658821379E-05,8.5013495433E-02,9.1498650457E-01,2.8447423188E+03,2.8444458090E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.0455409693E-05,8.4949161819E-02,9.1505083818E-01,2.8458534666E+03,2.8455590220E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.1259963890E-05,8.4884631162E-02,9.1511536884E-01,2.8469679860E+03,2.8466756165E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.2072563629E-05,8.4819908314E-02,9.1518009169E-01,2.8480857930E+03,2.8477955085E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.2893289365E-05,8.4754998256E-02,9.1524500174E-01,2.8492068013E+03,2.8489186116E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.3722222359E-05,8.4689906088E-02,9.1531009391E-01,2.8503309225E+03,2.8500448372E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.4559444682E-05,8.4624637039E-02,9.1537536296E-01,2.8514580660E+03,2.8511740948E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.5405039229E-05,8.4559196461E-02,9.1544080354E-01,2.8525881392E+03,2.8523062916E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.6259089722E-05,8.4493589835E-02,9.1550641017E-01,2.8537210471E+03,2.8534413325E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.7121680719E-05,8.4427822768E-02,9.1557217723E-01,2.8548566928E+03,2.8545791205E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.7992897626E-05,8.4361900997E-02,9.1563809900E-01,2.8559949768E+03,2.8557195560E+03
6.0832478805E-03,5.8601112291E-02,3.1863097000E+03,1.0718736700E+03,8.8872826702E-05,8.4295830385E-02,9.1570416961E-01,2.8571357978E+03,2.8568625376E+03
